Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
cinereus_IGG_Blood	cinereus	IGG	Blood	78	4093	3937	373	9.11312	1.87051	0.11275	0.00525	0.96775	0.01176	0.00169	0.05986	0.04297	0.00324	0.94014	0.04297	0.00324	0.03891	0.01545	0.00194	0.96109	0.01545	0.00194	0.05424	0.03115	0.00276	-0.00843	0.01111	0.00525
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	3	4203	4039	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	4203	4131	361	8.58910	3.12396	0.18430	0.00662	0.97076	0.01086	0.00161	0.05569	0.04133	0.00314	0.94431	0.04133	0.00314	0.03504	0.01394	0.00182	0.96496	0.01394	0.00182	0.04167	0.01975	0.00217	-0.02383	0.01859	0.00662
glutinosus_SG_Fresh	glutinosus	SG	Fresh	9	4200	4128	574	13.66667	1.99690	0.00309	0.00086	0.95125	0.01711	0.00202	0.08917	0.06165	0.00383	0.91083	0.06165	0.00383	0.05854	0.02218	0.00230	0.94146	0.02218	0.00230	0.07813	0.03955	0.00307	-0.01655	0.02050	0.00086
yonahlossee_SG_Blood	yonahlossee	SG	Blood	5	4190	4118	338	8.06683	2.55895	0.35926	0.00926	0.97297	0.00979	0.00153	0.05040	0.03573	0.00292	0.94960	0.03573	0.00292	0.03302	0.01308	0.00177	0.96698	0.01308	0.00177	0.04106	0.02052	0.00221	-0.01559	0.01303	0.00926
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	2	1390	1373	84	6.04317	1.19496	0.15707	0.01063	0.97464	0.01083	0.00279	0.04784	0.04073	0.00541	0.95216	0.04073	0.00541	0.02779	0.01222	0.00297	0.97221	0.01222	0.00297	0.04832	0.03956	0.00533	0.00072	0.00396	0.01063
glutinosus_SG_FFS	glutinosus	SG	FFS	2	1698	1673	102	6.00707	1.49411	0.68264	0.02005	0.97858	0.00830	0.00221	0.03608	0.02705	0.00399	0.96392	0.02705	0.00399	0.02532	0.01048	0.00248	0.97468	0.01048	0.00248	0.03810	0.02648	0.00395	0.00317	0.00823	0.02005
welleri_IGG_FFS	welleri	IGG	FFS	666	3771	3749	349	9.25484	1.75206	0.20668	0.00740	0.96398	0.01415	0.00194	0.06992	0.05478	0.00381	0.93008	0.05478	0.00381	0.04115	0.01697	0.00212	0.95885	0.01697	0.00212	0.05972	0.03770	0.00316	-0.01531	0.01059	0.00740
cinereus_IGG_FFS	cinereus	IGG	FFS	14	4023	3960	635	15.78424	5.24981	2.97860	0.02721	0.96530	0.00964	0.00155	0.06148	0.03208	0.00282	0.93852	0.03208	0.00282	0.04771	0.01495	0.00193	0.95229	0.01495	0.00193	0.05404	0.01996	0.00223	-0.01375	0.01893	0.02721
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	14	4199	4127	310	7.38271	2.44439	0.35035	0.00913	0.97414	0.00968	0.00152	0.05005	0.03715	0.00297	0.94995	0.03715	0.00297	0.03104	0.01261	0.00173	0.96896	0.01261	0.00173	0.03902	0.02020	0.00219	-0.01815	0.01170	0.00913
