Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
montanus_SG_FFS	montanus	SG	FFS	6	2148	2140	201	9.35754	4.69320	2.99992	0.03737	0.97641	0.00736	0.00185	0.04049	0.02356	0.00331	0.95951	0.02356	0.00331	0.03134	0.01111	0.00227	0.96866	0.01111	0.00227	0.03672	0.01632	0.00276	-0.00697	0.01288	0.03737
montanus_IGG_FFS	montanus	IGG	FFS	6	2206	2198	234	10.60743	5.45920	2.46976	0.03346	0.97257	0.00863	0.00198	0.04808	0.02841	0.00359	0.95192	0.02841	0.00359	0.03610	0.01283	0.00241	0.96390	0.01283	0.00241	0.04082	0.01703	0.00278	-0.01385	0.01681	0.03346
cinereus_IGG_Blood	cinereus	IGG	Blood	2	2162	2155	217	10.03700	3.28168	1.35282	0.02501	0.97348	0.00806	0.00193	0.03838	0.01951	0.00300	0.96162	0.01951	0.00300	0.03552	0.01247	0.00240	0.96448	0.01247	0.00240	0.04284	0.01884	0.00295	0.00877	0.01776	0.02501
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	2217	2209	93	4.19486	1.37754	0.23511	0.01030	0.98275	0.00740	0.00183	0.03225	0.02750	0.00352	0.96775	0.02750	0.00352	0.01911	0.00850	0.00196	0.98089	0.00850	0.00196	0.03045	0.02310	0.00323	-0.00271	0.00473	0.01030
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2222	2200	143	6.43564	4.19937	0.36681	0.01285	0.98003	0.00698	0.00177	0.03666	0.02467	0.00333	0.96334	0.02467	0.00333	0.02517	0.01003	0.00212	0.97483	0.01003	0.00212	0.02854	0.01291	0.00241	-0.01519	0.01166	0.01285
glutinosus_SG_Fresh	glutinosus	SG	Fresh	27	2222	2200	257	11.56616	1.99910	0.00090	0.00064	0.96062	0.01353	0.00247	0.07021	0.04685	0.00459	0.92979	0.04685	0.00459	0.04860	0.01849	0.00288	0.95140	0.01849	0.00288	0.06481	0.03287	0.00385	-0.00810	0.01682	0.00064
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2200	2179	102	4.63636	1.90091	0.08931	0.00637	0.98284	0.00678	0.00176	0.03159	0.02458	0.00334	0.96841	0.02458	0.00334	0.02017	0.00855	0.00197	0.97983	0.00855	0.00197	0.02750	0.01618	0.00271	-0.00614	0.00712	0.00637
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	1031	1027	59	5.72260	1.30165	0.21086	0.01430	0.97696	0.00960	0.00305	0.03734	0.03040	0.00543	0.96266	0.03040	0.00543	0.02582	0.01121	0.00330	0.97418	0.01121	0.00330	0.04155	0.03126	0.00551	0.00630	0.00991	0.01430
glutinosus_SG_FFS	glutinosus	SG	FFS	2	1868	1854	173	9.26124	2.81531	1.89035	0.03181	0.97337	0.00888	0.00218	0.04112	0.02469	0.00364	0.95888	0.02469	0.00364	0.03409	0.01254	0.00259	0.96591	0.01254	0.00259	0.04562	0.02527	0.00368	0.00750	0.01333	0.03181
welleri_IGG_FFS	welleri	IGG	FFS	478	2180	2164	206	9.44954	2.93761	0.08238	0.00615	0.96896	0.01124	0.00227	0.05749	0.04083	0.00433	0.94251	0.04083	0.00433	0.03768	0.01454	0.00258	0.96232	0.01454	0.00258	0.04627	0.02235	0.00320	-0.01871	0.01755	0.00615
cinereus_IGG_FFS	cinereus	IGG	FFS	29	2191	2171	331	15.10726	7.67458	0.97213	0.02106	0.96972	0.00844	0.00196	0.05229	0.02593	0.00344	0.94771	0.02593	0.00344	0.04186	0.01310	0.00245	0.95814	0.01310	0.00245	0.04488	0.01510	0.00263	-0.01480	0.01703	0.02106
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	11	2221	2199	147	6.61864	2.88113	0.15704	0.00841	0.97880	0.00744	0.00183	0.03820	0.02530	0.00338	0.96180	0.02530	0.00338	0.02662	0.01056	0.00218	0.97338	0.01056	0.00218	0.03207	0.01534	0.00263	-0.01061	0.00967	0.00841
