Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2227	2223	125	5.61293	1.98653	0.01330	0.00244	0.97890	0.00837	0.00194	0.04041	0.03183	0.00378	0.95959	0.03183	0.00378	0.02458	0.01039	0.00216	0.97542	0.01039	0.00216	0.03278	0.01847	0.00288	-0.01145	0.00829	0.00244
glutinosus_SG_Fresh	glutinosus	SG	Fresh	0	2229	2225	247	11.08120	1.99910	0.00090	0.00063	0.96254	0.01285	0.00240	0.06774	0.04523	0.00450	0.93226	0.04523	0.00450	0.04643	0.01770	0.00282	0.95357	0.01770	0.00282	0.06191	0.03147	0.00376	-0.00875	0.01507	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	2195	2192	109	4.96583	1.79408	0.16359	0.00863	0.98178	0.00713	0.00180	0.03235	0.02471	0.00335	0.96765	0.02471	0.00335	0.02153	0.00907	0.00203	0.97847	0.00907	0.00203	0.02992	0.01807	0.00287	-0.00364	0.00796	0.00863
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2227	2223	111	4.98428	1.31073	0.21427	0.00981	0.97979	0.00852	0.00196	0.03592	0.02993	0.00367	0.96408	0.02993	0.00367	0.02256	0.00989	0.00211	0.97744	0.00989	0.00211	0.03802	0.03028	0.00369	0.00314	0.00516	0.00981
glutinosus_SG_FFS	glutinosus	SG	FFS	0	1743	1741	128	7.34366	1.64314	0.22964	0.01148	0.97375	0.00982	0.00237	0.04791	0.03516	0.00449	0.95209	0.03516	0.00449	0.03148	0.01279	0.00271	0.96852	0.01279	0.00271	0.04905	0.03390	0.00441	0.00172	0.00602	0.01148
welleri_IGG_FFS	welleri	IGG	FFS	484	2200	2198	229	10.40909	4.07273	0.25301	0.01072	0.96875	0.01089	0.00223	0.05781	0.03872	0.00420	0.94219	0.03872	0.00420	0.03877	0.01446	0.00256	0.96123	0.01446	0.00256	0.04479	0.01953	0.00298	-0.02339	0.01884	0.01072
cinereus_IGG_FFS	cinereus	IGG	FFS	18	2194	2190	222	10.11851	2.93710	0.08268	0.00614	0.97117	0.00911	0.00204	0.05234	0.03170	0.00380	0.94766	0.03170	0.00380	0.03779	0.01361	0.00249	0.96221	0.01361	0.00249	0.04578	0.02012	0.00303	-0.01122	0.01336	0.00614
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	3	2228	2224	147	6.59785	2.88196	0.15624	0.00837	0.97883	0.00743	0.00183	0.03815	0.02529	0.00337	0.96185	0.02529	0.00337	0.02658	0.01055	0.00218	0.97342	0.01055	0.00218	0.03205	0.01535	0.00262	-0.01057	0.00964	0.00837
cinereus_SG_FFS	cinereus	SG	FFS	54	2195	2191	202	9.20273	3.84191	0.84327	0.01960	0.97428	0.00842	0.00196	0.04680	0.02895	0.00363	0.95320	0.02895	0.00363	0.03328	0.01217	0.00235	0.96672	0.01217	0.00235	0.03867	0.01644	0.00274	-0.01493	0.01344	0.01960
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	2	2190	2186	151	6.89498	2.75434	0.28133	0.01133	0.97831	0.00761	0.00186	0.04094	0.02840	0.00360	0.95906	0.02840	0.00360	0.02723	0.01061	0.00220	0.97277	0.01061	0.00220	0.03346	0.01614	0.00272	-0.01248	0.01090	0.01133
montanus_SG_Fresh	montanus	SG	Fresh	15	2229	2225	266	11.93360	2.97533	0.02497	0.00335	0.96669	0.01036	0.00216	0.06273	0.03774	0.00411	0.93727	0.03774	0.00411	0.04370	0.01524	0.00261	0.95630	0.01524	0.00261	0.05253	0.02203	0.00314	-0.01743	0.01414	0.00335
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2228	2224	86	3.85996	1.26302	0.27475	0.01110	0.98272	0.00788	0.00188	0.03426	0.03113	0.00374	0.96574	0.03113	0.00374	0.01822	0.00840	0.00194	0.98178	0.00840	0.00194	0.03360	0.03000	0.00367	-0.00100	0.00074	0.01110
montanus_IGG_Fresh	montanus	IGG	Fresh	4	2229	2225	163	7.31270	1.94841	0.04895	0.00469	0.97297	0.01041	0.00216	0.04778	0.03598	0.00402	0.95222	0.03598	0.00402	0.03180	0.01311	0.00242	0.96820	0.01311	0.00242	0.04269	0.02377	0.00327	-0.00763	0.01318	0.00469
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2228	2224	100	4.48833	1.59605	0.24088	0.01040	0.98104	0.00826	0.00192	0.03748	0.03261	0.00383	0.96252	0.03261	0.00383	0.02070	0.00927	0.00204	0.97930	0.00927	0.00204	0.03449	0.02754	0.00352	-0.00449	0.00290	0.01040
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	8	2229	2225	338	15.16375	8.00449	1.35815	0.02468	0.97401	0.00696	0.00177	0.04576	0.02160	0.00311	0.95424	0.02160	0.00311	0.03671	0.01101	0.00222	0.96329	0.01101	0.00222	0.03918	0.01252	0.00237	-0.01263	0.01307	0.02468
glutinosus_SG_Blood	glutinosus	SG	Blood	15	2229	2225	418	18.75280	6.26604	0.67022	0.01734	0.95681	0.01152	0.00227	0.06219	0.02499	0.00335	0.93781	0.02499	0.00335	0.05963	0.01867	0.00289	0.94037	0.01867	0.00289	0.06485	0.02210	0.00315	0.00730	0.02378	0.01734
montanus_SG_FFS	montanus	SG	FFS	5	2151	2148	195	9.06555	4.37610	2.19476	0.03194	0.97617	0.00764	0.00188	0.04138	0.02488	0.00340	0.95862	0.02488	0.00340	0.03127	0.01128	0.00229	0.96873	0.01128	0.00229	0.03689	0.01673	0.00279	-0.00837	0.01293	0.03194
montanus_IGG_FFS	montanus	IGG	FFS	7	2198	2195	212	9.64513	3.44404	0.75677	0.01856	0.97221	0.00924	0.00205	0.04997	0.03185	0.00381	0.95003	0.03185	0.00381	0.03557	0.01306	0.00244	0.96443	0.01306	0.00244	0.04297	0.01996	0.00301	-0.01213	0.01503	0.01856
cinereus_IGG_Blood	cinereus	IGG	Blood	9	2152	2148	164	7.62082	1.82946	0.14152	0.00811	0.97351	0.00964	0.00212	0.04322	0.02974	0.00372	0.95678	0.02974	0.00372	0.03230	0.01293	0.00245	0.96770	0.01293	0.00245	0.04523	0.02642	0.00350	0.00302	0.01312	0.00811
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	2229	2225	99	4.44145	1.37640	0.23483	0.01026	0.98138	0.00807	0.00190	0.03634	0.03144	0.00376	0.96366	0.03144	0.00376	0.02041	0.00912	0.00202	0.97959	0.00912	0.00202	0.03395	0.02702	0.00348	-0.00359	0.00313	0.01026
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2229	2226	133	5.96680	2.87932	0.10796	0.00696	0.97933	0.00783	0.00187	0.03866	0.02904	0.00361	0.96134	0.02904	0.00361	0.02484	0.01022	0.00214	0.97516	0.01022	0.00214	0.03013	0.01508	0.00260	-0.01444	0.01244	0.00696
glutinosus_SG_Fresh	glutinosus	SG	Fresh	3	2229	2226	258	11.57470	1.99910	0.00090	0.00063	0.96074	0.01344	0.00246	0.06999	0.04649	0.00457	0.93001	0.04649	0.00457	0.04856	0.01844	0.00288	0.95144	0.01844	0.00288	0.06475	0.03278	0.00384	-0.00785	0.01666	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2212	2209	123	5.56058	2.69801	0.30225	0.01169	0.98214	0.00640	0.00170	0.03074	0.02147	0.00312	0.96926	0.02147	0.00312	0.02228	0.00891	0.00201	0.97772	0.00891	0.00201	0.02728	0.01349	0.00247	-0.00555	0.01157	0.01169
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	4	2227	2224	111	4.98428	1.31073	0.21427	0.00981	0.97979	0.00852	0.00196	0.03592	0.02993	0.00367	0.96408	0.02993	0.00367	0.02256	0.00989	0.00211	0.97744	0.00989	0.00211	0.03802	0.03028	0.00369	0.00314	0.00516	0.00981
glutinosus_SG_FFS	glutinosus	SG	FFS	1	1898	1898	186	9.79979	3.08957	2.61190	0.03710	0.97429	0.00785	0.00203	0.03887	0.02126	0.00335	0.96113	0.02126	0.00335	0.03439	0.01214	0.00253	0.96561	0.01214	0.00253	0.04363	0.02137	0.00336	0.00857	0.01603	0.03710
welleri_IGG_FFS	welleri	IGG	FFS	478	2204	2201	255	11.56987	5.19964	0.54932	0.01579	0.96845	0.01048	0.00218	0.05806	0.03724	0.00411	0.94194	0.03724	0.00411	0.04015	0.01445	0.00256	0.95985	0.01445	0.00256	0.04511	0.01849	0.00290	-0.02365	0.02102	0.01579
cinereus_IGG_FFS	cinereus	IGG	FFS	17	2197	2194	295	13.42740	5.77515	0.49587	0.01502	0.97080	0.00830	0.00194	0.05042	0.02587	0.00343	0.94958	0.02587	0.00343	0.04012	0.01284	0.00242	0.95988	0.01284	0.00242	0.04400	0.01546	0.00265	-0.01207	0.01682	0.01502
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	1	2177	2174	151	6.93615	2.63206	0.33653	0.01243	0.97879	0.00726	0.00183	0.03705	0.02390	0.00331	0.96295	0.02390	0.00331	0.02700	0.01038	0.00218	0.97300	0.01038	0.00218	0.03381	0.01667	0.00277	-0.00517	0.00974	0.01243
cinereus_SG_FFS	cinereus	SG	FFS	43	2196	2193	194	8.83424	3.78188	0.94329	0.02073	0.97407	0.00858	0.00198	0.04768	0.03065	0.00374	0.95232	0.03065	0.00374	0.03335	0.01253	0.00239	0.96665	0.01253	0.00239	0.03928	0.01754	0.00283	-0.01493	0.01457	0.02073
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	2199	2196	141	6.41201	1.91223	0.08010	0.00604	0.97658	0.00901	0.00202	0.04593	0.03520	0.00400	0.95407	0.03520	0.00400	0.02774	0.01149	0.00229	0.97226	0.01149	0.00229	0.03881	0.02331	0.00326	-0.01069	0.00660	0.00604
montanus_SG_Fresh	montanus	SG	Fresh	9	2229	2226	289	12.96546	5.97308	0.03069	0.00371	0.96943	0.00933	0.00205	0.05512	0.03156	0.00376	0.94488	0.03156	0.00376	0.04062	0.01366	0.00248	0.95938	0.01366	0.00248	0.04432	0.01627	0.00270	-0.02097	0.01876	0.00371
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2229	2226	121	5.42844	3.35935	2.13607	0.03096	0.98288	0.00614	0.00166	0.03136	0.02210	0.00315	0.96864	0.02210	0.00315	0.02138	0.00857	0.00196	0.97862	0.00857	0.00196	0.02632	0.01322	0.00244	-0.00813	0.00833	0.03096
montanus_IGG_Fresh	montanus	IGG	Fresh	5	2228	2225	205	9.20108	3.76167	0.19059	0.00925	0.97187	0.00944	0.00206	0.04982	0.03188	0.00378	0.95018	0.03188	0.00378	0.03579	0.01368	0.00248	0.96421	0.01368	0.00248	0.04125	0.01818	0.00286	-0.01528	0.01638	0.00925
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	2	2229	2226	146	6.55002	5.26380	0.73110	0.01811	0.98122	0.00646	0.00170	0.03359	0.02160	0.00311	0.96641	0.02160	0.00311	0.02394	0.00923	0.00203	0.97606	0.00923	0.00203	0.02668	0.01148	0.00227	-0.01303	0.01107	0.01811
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	3	2228	2225	294	13.19569	3.61939	0.26100	0.01082	0.96983	0.00836	0.00194	0.05659	0.02981	0.00366	0.94341	0.02981	0.00366	0.04181	0.01308	0.00242	0.95819	0.01308	0.00242	0.04858	0.01767	0.00282	-0.01426	0.01267	0.01082
glutinosus_SG_Blood	glutinosus	SG	Blood	13	2229	2226	398	17.85554	5.00314	0.55879	0.01583	0.95791	0.01118	0.00224	0.06109	0.02498	0.00335	0.93891	0.02498	0.00335	0.05828	0.01843	0.00288	0.94172	0.01843	0.00288	0.06501	0.02309	0.00322	0.00836	0.02281	0.01583
montanus_SG_FFS	montanus	SG	FFS	1	2209	2206	197	8.91806	4.91127	2.08542	0.03073	0.97731	0.00683	0.00176	0.03943	0.02218	0.00317	0.96057	0.02218	0.00317	0.03070	0.01096	0.00223	0.96930	0.01096	0.00223	0.03474	0.01420	0.00254	-0.00905	0.01311	0.03073
montanus_IGG_FFS	montanus	IGG	FFS	6	2180	2177	200	9.17431	3.45734	0.75678	0.01863	0.97240	0.00936	0.00207	0.05054	0.03283	0.00388	0.94946	0.03283	0.00388	0.03496	0.01322	0.00246	0.96504	0.01322	0.00246	0.04186	0.01960	0.00300	-0.01542	0.01359	0.01863
cinereus_IGG_Blood	cinereus	IGG	Blood	5	2152	2149	164	7.62082	1.82946	0.14152	0.00811	0.97351	0.00964	0.00212	0.04322	0.02974	0.00372	0.95678	0.02974	0.00372	0.03230	0.01293	0.00245	0.96770	0.01293	0.00245	0.04523	0.02642	0.00350	0.00302	0.01312	0.00811
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2229	2226	115	5.15926	1.99776	0.00224	0.00100	0.97970	0.00837	0.00194	0.03881	0.03182	0.00378	0.96119	0.03182	0.00378	0.02305	0.00997	0.00211	0.97695	0.00997	0.00211	0.03073	0.01772	0.00282	-0.01211	0.00861	0.00100
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2229	2210	143	6.41543	4.18663	0.37718	0.01301	0.97922	0.00754	0.00184	0.03802	0.02675	0.00346	0.96198	0.02675	0.00346	0.02563	0.01037	0.00216	0.97437	0.01037	0.00216	0.02914	0.01341	0.00245	-0.01630	0.01380	0.01301
glutinosus_SG_Fresh	glutinosus	SG	Fresh	3	2229	2210	258	11.57470	2.00000	0.00000	0.00000	0.95873	0.01479	0.00258	0.07627	0.05388	0.00492	0.92373	0.05388	0.00492	0.04957	0.01923	0.00294	0.95043	0.01923	0.00294	0.06610	0.03418	0.00392	-0.01525	0.01682	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	2207	2188	102	4.62166	1.90077	0.08942	0.00637	0.98290	0.00676	0.00175	0.03149	0.02451	0.00333	0.96851	0.02451	0.00333	0.02011	0.00853	0.00197	0.97989	0.00853	0.00197	0.02741	0.01613	0.00270	-0.00612	0.00710	0.00637
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2227	2208	111	4.98428	1.31073	0.21427	0.00981	0.97979	0.00852	0.00196	0.03592	0.02993	0.00367	0.96408	0.02993	0.00367	0.02256	0.00989	0.00211	0.97744	0.00989	0.00211	0.03802	0.03028	0.00369	0.00314	0.00516	0.00981
glutinosus_SG_FFS	glutinosus	SG	FFS	2	1690	1675	149	8.81657	1.95266	0.64903	0.01960	0.96849	0.01191	0.00265	0.05434	0.03999	0.00486	0.94566	0.03999	0.00486	0.03722	0.01495	0.00297	0.96278	0.01495	0.00297	0.05505	0.03606	0.00462	0.00067	0.01243	0.01960
welleri_IGG_FFS	welleri	IGG	FFS	476	2196	2180	184	8.37887	2.11976	0.14009	0.00799	0.96987	0.01120	0.00226	0.05677	0.04170	0.00436	0.94323	0.04170	0.00436	0.03606	0.01457	0.00258	0.96394	0.01457	0.00258	0.04812	0.02627	0.00346	-0.01310	0.01147	0.00799
cinereus_IGG_FFS	cinereus	IGG	FFS	5	2177	2158	174	7.99265	1.94718	0.05006	0.00480	0.97267	0.00977	0.00212	0.05099	0.03577	0.00405	0.94901	0.03577	0.00405	0.03365	0.01333	0.00247	0.96635	0.01333	0.00247	0.04578	0.02514	0.00340	-0.00781	0.00936	0.00480
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	2	2228	2209	147	6.59785	2.88196	0.15624	0.00837	0.97883	0.00743	0.00183	0.03815	0.02529	0.00337	0.96185	0.02529	0.00337	0.02658	0.01055	0.00218	0.97342	0.01055	0.00218	0.03205	0.01535	0.00262	-0.01057	0.00964	0.00837
cinereus_SG_FFS	cinereus	SG	FFS	52	2180	2161	154	7.06422	1.95183	0.04587	0.00459	0.97443	0.00970	0.00211	0.04656	0.03466	0.00399	0.95344	0.03466	0.00399	0.03045	0.01247	0.00239	0.96955	0.01247	0.00239	0.04136	0.02339	0.00328	-0.00780	0.01072	0.00459
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	2	2202	2183	129	5.85831	1.96322	0.03545	0.00401	0.97922	0.00783	0.00189	0.04064	0.03049	0.00372	0.95936	0.03049	0.00372	0.02503	0.01030	0.00216	0.97497	0.01030	0.00216	0.03383	0.01904	0.00294	-0.01022	0.00637	0.00401
montanus_SG_Fresh	montanus	SG	Fresh	33	2229	2210	183	8.20996	2.99955	0.00045	0.00045	0.97189	0.01043	0.00216	0.05055	0.03674	0.00406	0.94945	0.03674	0.00406	0.03380	0.01352	0.00246	0.96620	0.01352	0.00246	0.04056	0.01947	0.00296	-0.01671	0.01824	0.00045
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	2229	2210	114	5.11440	2.55496	0.65014	0.01708	0.98237	0.00671	0.00174	0.03283	0.02427	0.00330	0.96717	0.02427	0.00330	0.02122	0.00876	0.00198	0.97878	0.00876	0.00198	0.02703	0.01439	0.00254	-0.00917	0.00686	0.01708
montanus_IGG_Fresh	montanus	IGG	Fresh	13	2229	2210	234	10.49798	6.34769	0.34899	0.01251	0.97118	0.00936	0.00205	0.04899	0.02901	0.00361	0.95101	0.02901	0.00361	0.03728	0.01375	0.00248	0.96272	0.01375	0.00248	0.04043	0.01617	0.00269	-0.01649	0.01795	0.01251
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	1	2229	2210	154	6.90893	6.66039	0.30247	0.01165	0.98046	0.00678	0.00174	0.03535	0.02282	0.00320	0.96465	0.02282	0.00320	0.02476	0.00960	0.00208	0.97524	0.00960	0.00208	0.02682	0.01127	0.00225	-0.01703	0.01213	0.01165
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	3	2229	2210	321	14.40108	6.39704	0.62730	0.01678	0.97297	0.00741	0.00182	0.04862	0.02414	0.00329	0.95138	0.02414	0.00329	0.03779	0.01146	0.00227	0.96221	0.01146	0.00227	0.04108	0.01356	0.00247	-0.01475	0.01361	0.01678
glutinosus_SG_Blood	glutinosus	SG	Blood	13	2229	2210	375	16.82369	3.81516	0.20460	0.00958	0.95671	0.01201	0.00232	0.06557	0.03068	0.00371	0.93443	0.03068	0.00371	0.05883	0.01923	0.00294	0.94117	0.01923	0.00294	0.06780	0.02560	0.00339	0.00441	0.02594	0.00958
montanus_SG_FFS	montanus	SG	FFS	1	1850	1833	98	5.29730	1.28054	0.20195	0.01045	0.97797	0.00942	0.00226	0.04297	0.03669	0.00445	0.95703	0.03669	0.00445	0.02426	0.01071	0.00241	0.97574	0.01071	0.00241	0.04171	0.03397	0.00429	-0.00189	0.00257	0.01045
montanus_IGG_FFS	montanus	IGG	FFS	2	2159	2141	223	10.32886	4.52107	2.17368	0.03173	0.97284	0.00850	0.00198	0.04910	0.02916	0.00368	0.95090	0.02916	0.00368	0.03586	0.01279	0.00243	0.96414	0.01279	0.00243	0.04128	0.01745	0.00284	-0.01467	0.01451	0.03173
cinereus_IGG_Blood	cinereus	IGG	Blood	20	2209	2191	240	10.86464	3.77003	1.04492	0.02175	0.97226	0.00831	0.00194	0.04307	0.02183	0.00314	0.95693	0.02183	0.00314	0.03733	0.01289	0.00242	0.96267	0.01289	0.00242	0.04387	0.01839	0.00289	0.00215	0.01533	0.02175
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2229	2210	115	5.15926	1.99776	0.00224	0.00100	0.97970	0.00837	0.00194	0.03881	0.03182	0.00378	0.96119	0.03182	0.00378	0.02305	0.00997	0.00211	0.97695	0.00997	0.00211	0.03073	0.01772	0.00282	-0.01211	0.00861	0.00100
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2229	2214	152	6.81920	4.17497	0.40205	0.01343	0.97950	0.00718	0.00180	0.03749	0.02526	0.00337	0.96251	0.02526	0.00337	0.02580	0.01007	0.00213	0.97420	0.01007	0.00213	0.02934	0.01302	0.00242	-0.01492	0.01267	0.01343
glutinosus_SG_Fresh	glutinosus	SG	Fresh	2	2229	2214	258	11.57470	2.00000	0.00000	0.00000	0.95873	0.01479	0.00258	0.07627	0.05388	0.00492	0.92373	0.05388	0.00492	0.04957	0.01923	0.00294	0.95043	0.01923	0.00294	0.06610	0.03418	0.00392	-0.01525	0.01682	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	2200	2186	106	4.81818	1.89682	0.09258	0.00649	0.98284	0.00656	0.00173	0.03068	0.02282	0.00322	0.96932	0.02282	0.00322	0.02063	0.00859	0.00198	0.97937	0.00859	0.00198	0.02795	0.01601	0.00270	-0.00409	0.00749	0.00649
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	2227	2212	111	4.98428	1.29681	0.20881	0.00968	0.97878	0.00924	0.00204	0.04243	0.03695	0.00407	0.95757	0.03695	0.00407	0.02307	0.01031	0.00215	0.97693	0.01031	0.00215	0.03764	0.02934	0.00363	-0.00718	0.00354	0.00968
glutinosus_SG_FFS	glutinosus	SG	FFS	3	1981	1971	229	11.55982	3.42554	2.63953	0.03650	0.96908	0.00948	0.00219	0.04934	0.02783	0.00375	0.95066	0.02783	0.00375	0.04097	0.01436	0.00269	0.95903	0.01436	0.00269	0.05164	0.02528	0.00357	0.00514	0.01677	0.03650
welleri_IGG_FFS	welleri	IGG	FFS	482	2200	2186	250	11.36364	5.05182	0.33656	0.01237	0.96989	0.00994	0.00213	0.05592	0.03624	0.00406	0.94408	0.03624	0.00406	0.03855	0.01375	0.00250	0.96145	0.01375	0.00250	0.04298	0.01710	0.00279	-0.02344	0.02138	0.01237
cinereus_IGG_FFS	cinereus	IGG	FFS	8	2175	2162	159	7.31034	1.92644	0.06818	0.00560	0.97448	0.00935	0.00207	0.04828	0.03493	0.00401	0.95172	0.03493	0.00401	0.03103	0.01249	0.00240	0.96897	0.01249	0.00240	0.04307	0.02487	0.00338	-0.00782	0.00799	0.00560
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	1	2228	2213	125	5.61041	1.94031	0.05616	0.00502	0.98003	0.00757	0.00184	0.03815	0.02863	0.00358	0.96185	0.02863	0.00358	0.02401	0.00992	0.00211	0.97599	0.00992	0.00211	0.03232	0.01811	0.00285	-0.00875	0.00700	0.00502
cinereus_SG_FFS	cinereus	SG	FFS	66	2196	2183	189	8.60656	4.31193	1.83204	0.02888	0.97535	0.00837	0.00195	0.04429	0.02845	0.00360	0.95571	0.02845	0.00360	0.03136	0.01180	0.00232	0.96864	0.01180	0.00232	0.03637	0.01622	0.00272	-0.01520	0.01441	0.02888
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	1	2219	2204	164	7.39072	2.87968	0.14286	0.00802	0.97593	0.00871	0.00198	0.04394	0.03052	0.00371	0.95606	0.03052	0.00371	0.02957	0.01165	0.00229	0.97043	0.01165	0.00229	0.03637	0.01796	0.00284	-0.01297	0.01199	0.00802
montanus_SG_Fresh	montanus	SG	Fresh	25	2229	2214	285	12.78600	5.97533	0.02497	0.00335	0.96869	0.00983	0.00210	0.05600	0.03267	0.00383	0.94400	0.03267	0.00383	0.04100	0.01400	0.00251	0.95900	0.01400	0.00251	0.04474	0.01667	0.00273	-0.02184	0.01941	0.00335
yonahlossee_SG_FFS	yonahlossee	SG	FFS	1	1190	1185	29	2.43697	1.65798	0.57679	0.02202	0.99216	0.00291	0.00156	0.01317	0.00898	0.00275	0.98683	0.00898	0.00275	0.00976	0.00402	0.00184	0.99024	0.00402	0.00184	0.01367	0.00873	0.00271	0.00075	0.00254	0.02202
montanus_IGG_Fresh	montanus	IGG	Fresh	4	2228	2213	232	10.41293	6.11715	0.66835	0.01732	0.97180	0.00896	0.00201	0.04761	0.02724	0.00350	0.95239	0.02724	0.00350	0.03690	0.01345	0.00246	0.96310	0.01345	0.00246	0.04014	0.01591	0.00267	-0.01419	0.01662	0.01732
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	3	2229	2214	144	6.46030	4.66801	0.27753	0.01116	0.98094	0.00658	0.00172	0.03469	0.02280	0.00320	0.96531	0.02280	0.00320	0.02424	0.00944	0.00206	0.97576	0.00944	0.00206	0.02727	0.01197	0.00232	-0.01379	0.01124	0.01116
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	1	2222	2208	124	5.58056	1.63771	0.23114	0.01020	0.97885	0.00844	0.00195	0.03915	0.03088	0.00373	0.96085	0.03088	0.00373	0.02453	0.01040	0.00216	0.97547	0.01040	0.00216	0.03630	0.02425	0.00330	-0.00428	0.00685	0.01020
glutinosus_SG_Blood	glutinosus	SG	Blood	10	2228	2213	368	16.51706	4.28950	0.58656	0.01623	0.95914	0.01144	0.00227	0.06139	0.02796	0.00354	0.93861	0.02796	0.00354	0.05551	0.01792	0.00284	0.94449	0.01792	0.00284	0.06295	0.02308	0.00322	0.00414	0.02422	0.01623
montanus_SG_FFS	montanus	SG	FFS	1	2064	2051	141	6.83140	2.59157	0.60625	0.01714	0.97816	0.00785	0.00195	0.03989	0.02758	0.00366	0.96011	0.02758	0.00366	0.02704	0.01062	0.00227	0.97296	0.01062	0.00227	0.03453	0.01821	0.00297	-0.00920	0.00984	0.01714
montanus_IGG_FFS	montanus	IGG	FFS	4	2206	2191	243	11.01541	5.39121	2.74167	0.03525	0.97230	0.00853	0.00197	0.04925	0.02855	0.00360	0.95075	0.02855	0.00360	0.03681	0.01285	0.00241	0.96319	0.01285	0.00241	0.04208	0.01767	0.00283	-0.01348	0.01541	0.03525
cinereus_IGG_Blood	cinereus	IGG	Blood	16	2191	2178	136	6.20721	1.54267	0.24829	0.01065	0.97615	0.00956	0.00209	0.04359	0.03451	0.00397	0.95641	0.03451	0.00397	0.02744	0.01163	0.00230	0.97256	0.01163	0.00230	0.04283	0.03057	0.00374	-0.00114	0.00673	0.01065
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	2224	2209	93	4.18165	1.37725	0.23504	0.01028	0.98280	0.00738	0.00182	0.03215	0.02742	0.00351	0.96785	0.02742	0.00351	0.01905	0.00847	0.00195	0.98095	0.00847	0.00195	0.03035	0.02303	0.00322	-0.00270	0.00472	0.01028
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	2229	2223	121	5.42844	2.30731	0.21386	0.00980	0.98033	0.00758	0.00184	0.03694	0.02811	0.00355	0.96306	0.02811	0.00355	0.02340	0.00984	0.00210	0.97660	0.00984	0.00210	0.02997	0.01622	0.00270	-0.01120	0.00883	0.00980
glutinosus_SG_Fresh	glutinosus	SG	Fresh	6	2229	2223	247	11.08120	1.99910	0.00090	0.00063	0.96254	0.01285	0.00240	0.06774	0.04523	0.00450	0.93226	0.04523	0.00450	0.04643	0.01770	0.00282	0.95357	0.01770	0.00282	0.06191	0.03147	0.00376	-0.00875	0.01507	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	2211	2206	124	5.60832	2.68928	0.31563	0.01195	0.98195	0.00646	0.00171	0.03008	0.02012	0.00302	0.96992	0.02012	0.00302	0.02253	0.00902	0.00202	0.97747	0.00902	0.00202	0.02745	0.01343	0.00246	-0.00433	0.01077	0.01195
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	2227	2221	111	4.98428	1.31073	0.21427	0.00981	0.97979	0.00852	0.00196	0.03592	0.02993	0.00367	0.96408	0.02993	0.00367	0.02256	0.00989	0.00211	0.97744	0.00989	0.00211	0.03802	0.03028	0.00369	0.00314	0.00516	0.00981
