Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
montanus_SG_FFS	montanus	SG	FFS	3	1221	1213	72	5.89681	2.92629	1.77817	0.03816	0.98153	0.00679	0.00236	0.03265	0.02311	0.00435	0.96735	0.02311	0.00435	0.02268	0.00896	0.00271	0.97732	0.00896	0.00271	0.02918	0.01607	0.00363	-0.00626	0.00947	0.03816
montanus_IGG_FFS	montanus	IGG	FFS	0	631	623	26	4.12044	1.36133	0.23114	0.01914	0.98296	0.00735	0.00341	0.03249	0.02791	0.00665	0.96751	0.02791	0.00665	0.01882	0.00840	0.00365	0.98118	0.00840	0.00365	0.02985	0.02261	0.00599	-0.00396	0.00435	0.01914
cinereus_IGG_Blood	cinereus	IGG	Blood	2	659	655	36	5.46282	1.23976	0.18255	0.01664	0.97572	0.01081	0.00405	0.03490	0.03069	0.00682	0.96510	0.03069	0.00682	0.02580	0.01168	0.00421	0.97420	0.01168	0.00421	0.04299	0.03445	0.00723	0.01214	0.01429	0.01664
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	1	1295	1287	73	5.63707	1.99846	0.00154	0.00109	0.97761	0.00925	0.00267	0.04093	0.03349	0.00509	0.95907	0.03349	0.00509	0.02529	0.01093	0.00290	0.97471	0.01093	0.00290	0.03372	0.01943	0.00387	-0.01081	0.01109	0.00109
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	3	1295	1292	92	7.10425	3.75521	0.22210	0.01310	0.97841	0.00769	0.00244	0.03932	0.02645	0.00452	0.96068	0.02645	0.00452	0.02687	0.01044	0.00284	0.97313	0.01044	0.00284	0.03092	0.01381	0.00327	-0.01508	0.01226	0.01310
glutinosus_SG_Fresh	glutinosus	SG	Fresh	11	1295	1292	150	11.58301	1.99691	0.00308	0.00154	0.96023	0.01378	0.00326	0.07027	0.04722	0.00604	0.92973	0.04722	0.00604	0.04884	0.01865	0.00379	0.95116	0.01865	0.00379	0.06512	0.03315	0.00506	-0.00772	0.01771	0.00154
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	1295	1292	77	5.94595	2.82780	0.17357	0.01158	0.97844	0.00830	0.00253	0.03565	0.02580	0.00446	0.96435	0.02580	0.00446	0.02560	0.01078	0.00289	0.97440	0.01078	0.00289	0.03086	0.01569	0.00348	-0.00813	0.01406	0.01158
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	426	425	18	4.22535	1.19249	0.15580	0.01912	0.98239	0.00763	0.00423	0.03521	0.03052	0.00846	0.96479	0.03052	0.00846	0.01937	0.00867	0.00451	0.98063	0.00867	0.00451	0.03365	0.02802	0.00811	-0.00235	0.00117	0.01912
glutinosus_SG_FFS	glutinosus	SG	FFS	1	427	425	13	3.04450	1.23888	0.18224	0.02066	0.98653	0.00613	0.00379	0.02225	0.02004	0.00685	0.97775	0.02004	0.00685	0.01434	0.00665	0.00395	0.98566	0.00665	0.00395	0.02537	0.02198	0.00717	0.00468	0.00467	0.02066
welleri_IGG_FFS	welleri	IGG	FFS	214	1261	1258	134	10.62649	4.49485	0.91208	0.02689	0.97246	0.00890	0.00266	0.05192	0.03225	0.00506	0.94808	0.03225	0.00506	0.03579	0.01258	0.00316	0.96421	0.01258	0.00316	0.04097	0.01674	0.00364	-0.02055	0.01527	0.02689
cinereus_IGG_FFS	cinereus	IGG	FFS	4	1242	1239	189	15.21739	4.80998	1.93163	0.03944	0.96914	0.00793	0.00253	0.05306	0.02406	0.00440	0.94694	0.02406	0.00440	0.04398	0.01316	0.00325	0.95602	0.01316	0.00325	0.05051	0.01814	0.00382	-0.00519	0.01331	0.03944
