Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	4	4203	4086	356	8.47014	2.91649	0.40830	0.00986	0.97108	0.01066	0.00159	0.05443	0.03983	0.00308	0.94557	0.03983	0.00308	0.03485	0.01392	0.00182	0.96515	0.01392	0.00182	0.04192	0.02025	0.00219	-0.02116	0.01734	0.00986
glutinosus_SG_Fresh	glutinosus	SG	Fresh	18	4201	4084	564	13.42537	1.99833	0.00166	0.00063	0.95287	0.01635	0.00197	0.08950	0.06151	0.00383	0.91050	0.06151	0.00383	0.05713	0.02156	0.00227	0.94287	0.02156	0.00227	0.07617	0.03832	0.00302	-0.02000	0.01674	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	7	4200	4083	334	7.95238	2.80976	0.18076	0.00656	0.97143	0.01081	0.00160	0.05254	0.03862	0.00303	0.94746	0.03862	0.00303	0.03389	0.01389	0.00182	0.96611	0.01389	0.00182	0.04095	0.02035	0.00220	-0.01980	0.01619	0.00656
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	6	4201	4084	243	5.78434	1.17996	0.14761	0.00593	0.97382	0.01172	0.00167	0.05237	0.04690	0.00334	0.94763	0.04690	0.00334	0.02755	0.01251	0.00173	0.97245	0.01251	0.00173	0.04912	0.04181	0.00315	-0.00488	0.00242	0.00593
glutinosus_SG_FFS	glutinosus	SG	FFS	1	1545	1509	91	5.88997	1.33657	0.37240	0.01553	0.97762	0.00903	0.00242	0.03948	0.03125	0.00450	0.96052	0.03125	0.00450	0.02572	0.01092	0.00266	0.97428	0.01092	0.00266	0.04134	0.03098	0.00448	0.00272	0.00621	0.01553
welleri_IGG_FFS	welleri	IGG	FFS	677	3808	3744	344	9.03361	1.76996	0.19030	0.00707	0.96523	0.01358	0.00189	0.06780	0.05286	0.00373	0.93220	0.05286	0.00373	0.03998	0.01645	0.00208	0.96002	0.01645	0.00208	0.05804	0.03666	0.00310	-0.01462	0.00985	0.00707
cinereus_IGG_FFS	cinereus	IGG	FFS	99	4049	3940	663	16.37441	6.10052	3.54399	0.02959	0.96568	0.00928	0.00151	0.05876	0.02901	0.00268	0.94124	0.02901	0.00268	0.04772	0.01471	0.00191	0.95228	0.01471	0.00191	0.05258	0.01808	0.00211	-0.01173	0.02102	0.02959
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	6	4003	3893	239	5.97052	1.52860	0.24924	0.00789	0.97683	0.00938	0.00153	0.04459	0.03593	0.00300	0.95541	0.03593	0.00300	0.02651	0.01130	0.00168	0.97349	0.01130	0.00168	0.04009	0.02765	0.00263	-0.00674	0.00595	0.00789
cinereus_SG_FFS	cinereus	SG	FFS	31	2026	1987	157	7.74926	1.42744	0.24486	0.01099	0.96755	0.01361	0.00259	0.06392	0.05357	0.00514	0.93608	0.05357	0.00514	0.03560	0.01536	0.00275	0.96440	0.01536	0.00275	0.05734	0.04273	0.00459	-0.00987	0.00632	0.01099
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	4	2974	2903	185	6.22058	1.45461	0.24802	0.00913	0.97352	0.01139	0.00196	0.05128	0.04404	0.00385	0.94872	0.04404	0.00385	0.02879	0.01270	0.00207	0.97121	0.01270	0.00207	0.04668	0.03571	0.00347	-0.00689	0.00592	0.00913
montanus_SG_Fresh	montanus	SG	Fresh	22	4202	4085	350	8.32937	2.97906	0.02337	0.00236	0.97212	0.01017	0.00156	0.05021	0.03630	0.00294	0.94979	0.03630	0.00294	0.03387	0.01339	0.00179	0.96613	0.01339	0.00179	0.04071	0.01935	0.00215	-0.01575	0.01878	0.00236
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	4172	4057	217	5.20134	1.07047	0.09237	0.00471	0.97530	0.01144	0.00166	0.04916	0.04555	0.00330	0.95084	0.04555	0.00330	0.02530	0.01177	0.00168	0.97470	0.01177	0.00168	0.04890	0.04504	0.00329	-0.00042	0.00052	0.00471
montanus_IGG_Fresh	montanus	IGG	Fresh	32	4201	4084	428	10.18805	4.50107	0.40577	0.00983	0.96929	0.01054	0.00158	0.05436	0.03569	0.00291	0.94564	0.03569	0.00291	0.03846	0.01459	0.00186	0.96154	0.01459	0.00186	0.04346	0.01866	0.00211	-0.01947	0.02120	0.00983
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	6	4179	4062	339	8.11199	2.84446	0.35062	0.00916	0.97213	0.01053	0.00159	0.05286	0.03952	0.00308	0.94714	0.03952	0.00308	0.03313	0.01325	0.00178	0.96687	0.01325	0.00178	0.04067	0.02033	0.00221	-0.02040	0.01611	0.00916
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	7	4203	4086	652	15.51273	5.87723	0.98968	0.01535	0.96634	0.00975	0.00152	0.06272	0.03438	0.00286	0.93728	0.03438	0.00286	0.04556	0.01457	0.00186	0.95444	0.01457	0.00186	0.04982	0.01738	0.00203	-0.02497	0.01815	0.01535
glutinosus_SG_Blood	glutinosus	SG	Blood	32	4201	4084	648	15.42490	3.35563	0.63302	0.01228	0.95513	0.01380	0.00181	0.07493	0.04216	0.00317	0.92507	0.04216	0.00317	0.05813	0.02024	0.00219	0.94187	0.02024	0.00219	0.06922	0.02906	0.00263	-0.00995	0.02391	0.01228
montanus_SG_FFS	montanus	SG	FFS	6	3749	3646	257	6.85516	2.24380	1.02646	0.01655	0.97620	0.00898	0.00155	0.04301	0.03151	0.00290	0.95699	0.03151	0.00290	0.02850	0.01161	0.00176	0.97150	0.01161	0.00176	0.03866	0.02318	0.00249	-0.00760	0.00984	0.01655
montanus_IGG_FFS	montanus	IGG	FFS	5	3437	3354	270	7.85569	2.43730	1.83287	0.02309	0.97414	0.00952	0.00166	0.04648	0.03260	0.00308	0.95352	0.03260	0.00308	0.03134	0.01243	0.00190	0.96866	0.01243	0.00190	0.04219	0.02497	0.00270	-0.00780	0.00969	0.02309
cinereus_IGG_Blood	cinereus	IGG	Blood	24	3980	3873	365	9.17085	2.19347	0.68988	0.01317	0.97043	0.01022	0.00160	0.04772	0.03084	0.00278	0.95228	0.03084	0.00278	0.03697	0.01421	0.00189	0.96303	0.01421	0.00189	0.05014	0.02819	0.00266	0.00411	0.01465	0.01317
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	3	4203	4086	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	5	4203	4185	363	8.63669	2.79015	0.16680	0.00630	0.96974	0.01148	0.00165	0.05797	0.04326	0.00321	0.94203	0.04326	0.00321	0.03573	0.01431	0.00184	0.96427	0.01431	0.00184	0.04330	0.02105	0.00224	-0.02463	0.01673	0.00630
glutinosus_SG_Fresh	glutinosus	SG	Fresh	10	4200	4182	574	13.66667	1.99690	0.00309	0.00086	0.95125	0.01711	0.00202	0.08917	0.06165	0.00383	0.91083	0.06165	0.00383	0.05854	0.02218	0.00230	0.94146	0.02218	0.00230	0.07813	0.03955	0.00307	-0.01655	0.02050	0.00086
yonahlossee_SG_Blood	yonahlossee	SG	Blood	2	4190	4173	327	7.80430	2.53986	0.38359	0.00957	0.97275	0.01016	0.00156	0.05044	0.03646	0.00295	0.94956	0.03646	0.00295	0.03270	0.01323	0.00178	0.96730	0.01323	0.00178	0.04070	0.02079	0.00223	-0.01618	0.01309	0.00957
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	4201	4183	243	5.78434	1.17996	0.14761	0.00593	0.97382	0.01172	0.00167	0.05237	0.04690	0.00334	0.94763	0.04690	0.00334	0.02755	0.01251	0.00173	0.97245	0.01251	0.00173	0.04912	0.04181	0.00315	-0.00488	0.00242	0.00593
glutinosus_SG_FFS	glutinosus	SG	FFS	1	1323	1319	73	5.51776	1.32426	0.35847	0.01646	0.97953	0.00820	0.00249	0.03565	0.02808	0.00461	0.96435	0.02808	0.00461	0.02372	0.01000	0.00275	0.97628	0.01000	0.00275	0.03832	0.02892	0.00468	0.00418	0.00609	0.01646
welleri_IGG_FFS	welleri	IGG	FFS	734	4056	4040	507	12.50000	4.24655	1.15893	0.01690	0.96555	0.01124	0.00166	0.06562	0.04194	0.00322	0.93438	0.04194	0.00322	0.04405	0.01557	0.00196	0.95595	0.01557	0.00196	0.05096	0.02141	0.00230	-0.02718	0.02042	0.01690
cinereus_IGG_FFS	cinereus	IGG	FFS	13	3957	3941	483	12.20622	3.25701	0.96603	0.01562	0.96750	0.00996	0.00159	0.05737	0.03351	0.00291	0.94263	0.03351	0.00291	0.04296	0.01483	0.00194	0.95704	0.01483	0.00194	0.05192	0.02264	0.00239	-0.00932	0.01666	0.01562
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	2	4200	4182	330	7.85714	2.86452	0.15668	0.00611	0.97341	0.00973	0.00152	0.05048	0.03644	0.00295	0.94952	0.03644	0.00295	0.03231	0.01290	0.00175	0.96769	0.01290	0.00175	0.03902	0.01881	0.00212	-0.01946	0.01454	0.00611
cinereus_SG_FFS	cinereus	SG	FFS	87	4016	3999	458	11.40438	3.62948	1.97028	0.02215	0.96892	0.00987	0.00157	0.05462	0.03298	0.00287	0.94538	0.03298	0.00287	0.04049	0.01438	0.00189	0.95951	0.01438	0.00189	0.04798	0.02063	0.00227	-0.01142	0.01763	0.02215
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	2	3599	3585	271	7.52987	2.38511	1.16182	0.01797	0.97355	0.01022	0.00168	0.04990	0.03828	0.00326	0.95010	0.03828	0.00326	0.03108	0.01266	0.00188	0.96892	0.01266	0.00188	0.04250	0.02592	0.00268	-0.01262	0.01177	0.01797
montanus_SG_Fresh	montanus	SG	Fresh	45	4202	4184	497	11.82770	6.92694	0.08345	0.00446	0.96909	0.01049	0.00158	0.05500	0.03508	0.00289	0.94500	0.03508	0.00289	0.03893	0.01408	0.00183	0.96107	0.01408	0.00183	0.04197	0.01636	0.00197	-0.02531	0.02261	0.00446
yonahlossee_SG_FFS	yonahlossee	SG	FFS	5	4202	4184	303	7.21085	2.06235	0.12132	0.00537	0.97225	0.01112	0.00163	0.05287	0.04215	0.00317	0.94713	0.04215	0.00317	0.03173	0.01334	0.00178	0.96827	0.01334	0.00178	0.04205	0.02361	0.00237	-0.01641	0.01184	0.00537
montanus_IGG_Fresh	montanus	IGG	Fresh	12	3949	3935	226	5.72297	1.28311	0.20301	0.00717	0.97493	0.01102	0.00167	0.04811	0.04226	0.00327	0.95189	0.04226	0.00327	0.02684	0.01204	0.00175	0.97316	0.01204	0.00175	0.04710	0.03932	0.00316	-0.00152	0.00380	0.00717
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	4082	4064	289	7.07986	1.91352	0.22947	0.00750	0.97266	0.01097	0.00164	0.05271	0.04218	0.00321	0.94729	0.04218	0.00321	0.03124	0.01316	0.00180	0.96876	0.01316	0.00180	0.04335	0.02636	0.00254	-0.01414	0.00984	0.00750
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	4	4136	4118	372	8.99420	2.83390	0.95693	0.01521	0.97306	0.00895	0.00147	0.04807	0.03053	0.00272	0.95193	0.03053	0.00272	0.03454	0.01299	0.00177	0.96546	0.01299	0.00177	0.04250	0.02044	0.00222	-0.00992	0.01341	0.01521
glutinosus_SG_Blood	glutinosus	SG	Blood	31	4203	4185	791	18.81989	4.75042	0.57525	0.01170	0.95189	0.01345	0.00179	0.07826	0.03870	0.00303	0.92174	0.03870	0.00303	0.06469	0.02087	0.00223	0.93531	0.02087	0.00223	0.07249	0.02625	0.00250	-0.00965	0.02811	0.01170
montanus_SG_FFS	montanus	SG	FFS	0	3443	3430	264	7.66773	2.86494	2.87106	0.02888	0.97659	0.00819	0.00154	0.04178	0.02821	0.00286	0.95822	0.02821	0.00286	0.02936	0.01135	0.00182	0.97064	0.01135	0.00182	0.03803	0.02106	0.00247	-0.00706	0.01093	0.02888
montanus_IGG_FFS	montanus	IGG	FFS	6	2920	2908	219	7.50000	1.89897	1.02610	0.01875	0.97219	0.01092	0.00193	0.05208	0.04037	0.00372	0.94792	0.04037	0.00372	0.03224	0.01337	0.00214	0.96776	0.01337	0.00214	0.04798	0.03285	0.00335	-0.00716	0.00854	0.01875
cinereus_IGG_Blood	cinereus	IGG	Blood	33	4094	4077	433	10.57645	2.47020	0.61272	0.01223	0.96716	0.01098	0.00164	0.05510	0.03503	0.00293	0.94490	0.03503	0.00293	0.04158	0.01551	0.00195	0.95842	0.01551	0.00195	0.05381	0.02738	0.00259	-0.00146	0.01714	0.01223
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	4	4203	4185	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	6	4203	4109	411	9.77873	4.75303	0.64104	0.01235	0.96998	0.01075	0.00160	0.05570	0.03865	0.00303	0.94430	0.03865	0.00303	0.03674	0.01410	0.00183	0.96326	0.01410	0.00183	0.04094	0.01751	0.00204	-0.02714	0.02200	0.01235
glutinosus_SG_Fresh	glutinosus	SG	Fresh	23	4201	4107	564	13.42537	1.99833	0.00166	0.00063	0.95287	0.01635	0.00197	0.08950	0.06151	0.00383	0.91050	0.06151	0.00383	0.05713	0.02156	0.00227	0.94287	0.02156	0.00227	0.07617	0.03832	0.00302	-0.02000	0.01674	0.00063
yonahlossee_SG_Blood	yonahlossee	SG	Blood	3	4190	4097	338	8.06683	2.55895	0.35926	0.00926	0.97297	0.00979	0.00153	0.05040	0.03573	0.00292	0.94960	0.03573	0.00292	0.03302	0.01308	0.00177	0.96698	0.01308	0.00177	0.04106	0.02052	0.00221	-0.01559	0.01303	0.00926
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	3	4201	4107	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
glutinosus_SG_FFS	glutinosus	SG	FFS	6	2278	2236	168	7.37489	1.99166	2.06273	0.03009	0.97689	0.00826	0.00190	0.03872	0.02714	0.00345	0.96128	0.02714	0.00345	0.02862	0.01124	0.00222	0.97138	0.01124	0.00222	0.04055	0.02578	0.00336	0.00359	0.01056	0.03009
welleri_IGG_FFS	welleri	IGG	FFS	732	3947	3878	429	10.86901	2.54902	0.47067	0.01092	0.96339	0.01319	0.00183	0.07026	0.05039	0.00357	0.92974	0.05039	0.00357	0.04417	0.01697	0.00207	0.95583	0.01697	0.00207	0.05755	0.03063	0.00279	-0.02123	0.01664	0.01092
cinereus_IGG_FFS	cinereus	IGG	FFS	148	3981	3906	518	13.01181	3.24592	0.93976	0.01536	0.96524	0.01075	0.00164	0.06328	0.03732	0.00306	0.93672	0.03732	0.00306	0.04560	0.01557	0.00198	0.95440	0.01557	0.00198	0.05593	0.02499	0.00251	-0.01331	0.01525	0.01536
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	8	4118	4026	298	7.23652	1.90214	0.08831	0.00463	0.97365	0.01002	0.00156	0.05148	0.03901	0.00308	0.94852	0.03901	0.00308	0.03127	0.01281	0.00176	0.96873	0.01281	0.00176	0.04258	0.02419	0.00242	-0.01336	0.00832	0.00463
cinereus_SG_FFS	cinereus	SG	FFS	65	3289	3239	213	6.47613	1.30800	0.21320	0.00805	0.97302	0.01142	0.00186	0.05214	0.04404	0.00366	0.94786	0.04404	0.00366	0.02968	0.01295	0.00198	0.97032	0.01295	0.00198	0.05042	0.04013	0.00349	-0.00258	0.00402	0.00805
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	2	3074	3003	188	6.11581	1.46942	0.24915	0.00900	0.97479	0.01063	0.00186	0.04815	0.04047	0.00363	0.95185	0.04047	0.00363	0.02790	0.01217	0.00199	0.97210	0.01217	0.00199	0.04446	0.03315	0.00328	-0.00553	0.00615	0.00900
montanus_SG_Fresh	montanus	SG	Fresh	46	4202	4108	459	10.92337	3.92837	0.07509	0.00423	0.96791	0.01099	0.00162	0.05739	0.03717	0.00297	0.94261	0.03717	0.00297	0.04015	0.01478	0.00188	0.95985	0.01478	0.00188	0.04613	0.01958	0.00216	-0.02026	0.01949	0.00423
yonahlossee_SG_FFS	yonahlossee	SG	FFS	3	4193	4101	247	5.89077	1.14166	0.28670	0.00827	0.97281	0.01239	0.00172	0.05430	0.04946	0.00343	0.94570	0.04946	0.00343	0.02813	0.01289	0.00175	0.97187	0.01289	0.00175	0.05348	0.04835	0.00340	-0.00139	0.00059	0.00827
montanus_IGG_Fresh	montanus	IGG	Fresh	25	4201	4107	439	10.44989	5.78005	0.71447	0.01304	0.97026	0.01007	0.00155	0.05193	0.03315	0.00281	0.94807	0.03315	0.00281	0.03757	0.01400	0.00183	0.96243	0.01400	0.00183	0.04116	0.01680	0.00200	-0.01985	0.02119	0.01304
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	6	4201	4107	381	9.06927	3.93073	0.38544	0.00958	0.97138	0.01056	0.00159	0.05449	0.03935	0.00306	0.94551	0.03935	0.00306	0.03449	0.01332	0.00178	0.96551	0.01332	0.00178	0.03970	0.01773	0.00205	-0.02634	0.01945	0.00958
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	4	4200	4106	330	7.85714	2.83786	0.91226	0.01474	0.97387	0.00931	0.00149	0.04794	0.03317	0.00281	0.95206	0.03317	0.00281	0.03229	0.01289	0.00175	0.96771	0.01289	0.00175	0.03975	0.02026	0.00220	-0.01441	0.01332	0.01474
glutinosus_SG_Blood	glutinosus	SG	Blood	23	4195	4101	568	13.53993	2.37664	0.59964	0.01196	0.95570	0.01491	0.00189	0.07680	0.04965	0.00344	0.92320	0.04965	0.00344	0.05486	0.02025	0.00220	0.94514	0.02025	0.00220	0.07254	0.03734	0.00298	-0.00660	0.02010	0.01196
montanus_SG_FFS	montanus	SG	FFS	1	1949	1904	108	5.54130	1.23243	0.17850	0.00957	0.97524	0.01103	0.00238	0.04900	0.04367	0.00473	0.95100	0.04367	0.00473	0.02623	0.01188	0.00247	0.97377	0.01188	0.00247	0.04678	0.03983	0.00452	-0.00334	0.00243	0.00957
montanus_IGG_FFS	montanus	IGG	FFS	0	2219	2174	158	7.12032	1.73817	0.79751	0.01896	0.97328	0.01068	0.00219	0.04998	0.03992	0.00424	0.95002	0.03992	0.00424	0.03066	0.01283	0.00240	0.96934	0.01283	0.00240	0.04663	0.03292	0.00385	-0.00549	0.00882	0.01896
cinereus_IGG_Blood	cinereus	IGG	Blood	35	3222	3171	184	5.71074	1.26629	0.19544	0.00779	0.97595	0.01033	0.00179	0.04531	0.03877	0.00347	0.95469	0.03877	0.00347	0.02630	0.01162	0.00190	0.97370	0.01162	0.00190	0.04604	0.03805	0.00344	0.00109	0.00365	0.00779
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	4203	4109	316	7.51844	1.99905	0.00095	0.00048	0.96907	0.01285	0.00175	0.05972	0.04950	0.00343	0.94028	0.04950	0.00343	0.03426	0.01471	0.00187	0.96574	0.01471	0.00187	0.04568	0.02615	0.00249	-0.02106	0.01330	0.00048
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	6	4203	4064	350	8.32739	2.83655	0.13963	0.00576	0.96980	0.01166	0.00167	0.05817	0.04426	0.00325	0.94183	0.04426	0.00325	0.03526	0.01438	0.00185	0.96474	0.01438	0.00185	0.04271	0.02112	0.00224	-0.02606	0.01705	0.00576
glutinosus_SG_Fresh	glutinosus	SG	Fresh	63	4201	4062	545	12.97310	1.99714	0.00285	0.00082	0.95257	0.01711	0.00202	0.08724	0.06221	0.00385	0.91276	0.06221	0.00385	0.05615	0.02166	0.00227	0.94385	0.02166	0.00227	0.07494	0.03862	0.00303	-0.01845	0.02031	0.00082
yonahlossee_SG_Blood	yonahlossee	SG	Blood	4	4190	4052	327	7.80430	2.53986	0.38359	0.00957	0.97275	0.01016	0.00156	0.05044	0.03646	0.00295	0.94956	0.03646	0.00295	0.03270	0.01323	0.00178	0.96730	0.01323	0.00178	0.04070	0.02079	0.00223	-0.01618	0.01309	0.00957
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	1390	1347	84	6.04317	1.19496	0.15707	0.01063	0.97464	0.01083	0.00279	0.04784	0.04073	0.00541	0.95216	0.04073	0.00541	0.02779	0.01222	0.00297	0.97221	0.01222	0.00297	0.04832	0.03956	0.00533	0.00072	0.00396	0.01063
glutinosus_SG_FFS	glutinosus	SG	FFS	13	2278	2224	168	7.37489	1.99166	2.06273	0.03009	0.97689	0.00826	0.00190	0.03872	0.02714	0.00345	0.96128	0.02714	0.00345	0.02862	0.01124	0.00222	0.97138	0.01124	0.00222	0.04055	0.02578	0.00336	0.00359	0.01056	0.03009
welleri_IGG_FFS	welleri	IGG	FFS	711	3971	3862	332	8.36061	1.74893	0.20219	0.00714	0.96825	0.01236	0.00176	0.06241	0.04860	0.00350	0.93759	0.04860	0.00350	0.03677	0.01516	0.00195	0.96323	0.01516	0.00195	0.05214	0.03186	0.00283	-0.01534	0.00934	0.00714
cinereus_IGG_FFS	cinereus	IGG	FFS	45	3755	3640	330	8.78828	1.78162	0.17073	0.00674	0.96904	0.01128	0.00173	0.05606	0.03994	0.00326	0.94394	0.03994	0.00326	0.03745	0.01489	0.00199	0.96255	0.01489	0.00199	0.05251	0.03050	0.00285	-0.00533	0.01143	0.00674
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	36	4198	4059	247	5.88375	1.51834	0.24972	0.00771	0.97624	0.00990	0.00154	0.04657	0.03875	0.00304	0.95343	0.03875	0.00304	0.02659	0.01153	0.00166	0.97341	0.01153	0.00166	0.04077	0.02896	0.00263	-0.00869	0.00570	0.00771
cinereus_SG_FFS	cinereus	SG	FFS	78	2470	2410	153	6.19433	1.32955	0.34740	0.01186	0.97304	0.01170	0.00218	0.05324	0.04630	0.00433	0.94676	0.04630	0.00433	0.02907	0.01299	0.00229	0.97093	0.01299	0.00229	0.04965	0.04061	0.00405	-0.00574	0.00383	0.01186
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	4	2958	2868	167	5.64571	1.38641	0.23718	0.00895	0.97600	0.01037	0.00187	0.04733	0.04088	0.00372	0.95267	0.04088	0.00372	0.02612	0.01159	0.00198	0.97388	0.01159	0.00198	0.04327	0.03403	0.00339	-0.00609	0.00402	0.00895
montanus_SG_Fresh	montanus	SG	Fresh	52	4202	4063	409	9.73346	5.90885	0.10476	0.00499	0.97124	0.01016	0.00155	0.05036	0.03365	0.00283	0.94964	0.03365	0.00283	0.03556	0.01353	0.00179	0.96444	0.01353	0.00179	0.03885	0.01615	0.00196	-0.02154	0.02220	0.00499
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	285	283	14	4.91228	1.20351	0.23309	0.02860	0.97924	0.00913	0.00566	0.04152	0.03651	0.01132	0.95848	0.03651	0.01132	0.02247	0.01005	0.00594	0.97753	0.01005	0.00594	0.03918	0.03279	0.01073	-0.00351	0.00175	0.02860
montanus_IGG_Fresh	montanus	IGG	Fresh	30	4201	4062	355	8.45037	2.84956	0.57546	0.01170	0.97224	0.00990	0.00154	0.04890	0.03329	0.00281	0.95110	0.03329	0.00281	0.03419	0.01342	0.00179	0.96581	0.01342	0.00179	0.04169	0.02020	0.00219	-0.01267	0.01545	0.01170
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	7	4201	4062	343	8.16472	2.88050	0.20857	0.00705	0.97170	0.01080	0.00160	0.05437	0.04078	0.00312	0.94563	0.04078	0.00312	0.03341	0.01337	0.00178	0.96659	0.01337	0.00178	0.04071	0.02003	0.00218	-0.02299	0.01572	0.00705
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	19	4203	4064	667	15.86962	5.97954	1.02576	0.01562	0.96576	0.01005	0.00155	0.06308	0.03487	0.00288	0.93692	0.03487	0.00288	0.04604	0.01469	0.00187	0.95396	0.01469	0.00187	0.05026	0.01747	0.00204	-0.02452	0.01968	0.01562
glutinosus_SG_Blood	glutinosus	SG	Blood	19	3711	3583	330	8.89248	1.37348	0.23406	0.00794	0.96288	0.01535	0.00203	0.06993	0.05771	0.00394	0.93007	0.05771	0.00394	0.04079	0.01736	0.00216	0.95921	0.01736	0.00216	0.06813	0.05209	0.00375	-0.00269	0.00781	0.00794
montanus_SG_FFS	montanus	SG	FFS	1	2876	2813	185	6.43255	1.91586	0.68579	0.01544	0.97769	0.00841	0.00171	0.04207	0.03152	0.00331	0.95793	0.03152	0.00331	0.02682	0.01094	0.00195	0.97318	0.01094	0.00195	0.03732	0.02304	0.00283	-0.00793	0.00848	0.01544
montanus_IGG_FFS	montanus	IGG	FFS	11	3178	3091	233	7.33166	2.26463	1.70678	0.02317	0.97545	0.00916	0.00170	0.04579	0.03353	0.00325	0.95421	0.03353	0.00325	0.02958	0.01184	0.00193	0.97042	0.01184	0.00193	0.04147	0.02621	0.00287	-0.00765	0.00838	0.02317
cinereus_IGG_Blood	cinereus	IGG	Blood	98	4027	3906	308	7.64837	1.52744	0.39983	0.00996	0.96968	0.01235	0.00175	0.05666	0.04566	0.00337	0.94334	0.04566	0.00337	0.03411	0.01444	0.00189	0.96589	0.01444	0.00189	0.05601	0.04252	0.00325	-0.00110	0.00581	0.00996
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	3	4203	4064	271	6.44778	1.21199	0.16709	0.00631	0.97079	0.01299	0.00176	0.05722	0.05093	0.00348	0.94278	0.05093	0.00348	0.03072	0.01385	0.00182	0.96928	0.01385	0.00182	0.05524	0.04705	0.00335	-0.00297	0.00326	0.00631
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	5	4203	4159	387	9.20771	3.96050	0.36779	0.00935	0.97003	0.01103	0.00162	0.05612	0.04040	0.00310	0.94388	0.04040	0.00310	0.03608	0.01411	0.00183	0.96392	0.01411	0.00183	0.04123	0.01843	0.00209	-0.02662	0.02128	0.00935
glutinosus_SG_Fresh	glutinosus	SG	Fresh	11	4201	4157	545	12.97310	1.99714	0.00285	0.00082	0.95257	0.01711	0.00202	0.08724	0.06221	0.00385	0.91276	0.06221	0.00385	0.05615	0.02166	0.00227	0.94385	0.02166	0.00227	0.07494	0.03862	0.00303	-0.01845	0.02031	0.00082
yonahlossee_SG_Blood	yonahlossee	SG	Blood	4	3987	3943	277	6.94758	1.65237	0.22684	0.00754	0.97341	0.01055	0.00163	0.05041	0.03973	0.00316	0.94959	0.03973	0.00316	0.03066	0.01287	0.00180	0.96934	0.01287	0.00180	0.04523	0.02975	0.00273	-0.00778	0.00797	0.00754
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	1	4201	4157	240	5.71293	1.21542	0.16906	0.00634	0.97548	0.01065	0.00159	0.04642	0.04023	0.00309	0.95358	0.04023	0.00309	0.02654	0.01181	0.00168	0.97346	0.01181	0.00168	0.04761	0.04035	0.00310	0.00179	0.00303	0.00634
