Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	0	33	33	7	21.21212	2.93939	0.05871	0.04218	0.92424	0.02620	0.02818	0.15152	0.10480	0.05635	0.84848	0.10480	0.05635	0.08923	0.03240	0.03133	0.91077	0.03240	0.03133	0.10707	0.04665	0.03760	-0.07576	0.03965	0.04218
glutinosus_SG_Blood	glutinosus	SG	Blood	0	33	33	6	18.18182	4.15152	0.44508	0.11613	0.95985	0.00886	0.01639	0.08030	0.03546	0.03278	0.91970	0.03546	0.03278	0.05989	0.01815	0.02345	0.94011	0.01815	0.02345	0.06813	0.02352	0.02670	-0.02601	0.00653	0.11613
montanus_SG_FFS	montanus	SG	FFS	0	32	32	2	6.25000	2.68750	1.64113	0.22646	0.97656	0.00951	0.01724	0.04688	0.03805	0.03448	0.95312	0.03805	0.03448	0.02734	0.01183	0.01923	0.97266	0.01183	0.01923	0.03646	0.02103	0.02564	-0.01562	0.00781	0.22646
montanus_IGG_FFS	montanus	IGG	FFS	0	26	26	2	7.69231	1.80769	1.12154	0.20769	0.97115	0.01163	0.02115	0.05769	0.04654	0.04231	0.94231	0.04654	0.04231	0.03365	0.01445	0.02357	0.96635	0.01445	0.02357	0.05769	0.04654	0.04231	0.00000	0.00000	0.20769
cinereus_IGG_Blood	cinereus	IGG	Blood	1	28	28	4	14.28571	1.67857	0.22619	0.08988	0.94643	0.02017	0.02684	0.07143	0.05026	0.04237	0.92857	0.05026	0.04237	0.06250	0.02488	0.02981	0.93750	0.02488	0.02981	0.08333	0.04424	0.03975	0.01786	0.04597	0.08988
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	33	33	4	12.12121	2.00000	0.00000	0.00000	0.94697	0.02249	0.02611	0.10606	0.08996	0.05221	0.89394	0.08996	0.05221	0.05682	0.02450	0.02725	0.94318	0.02450	0.02725	0.07576	0.04356	0.03633	-0.04545	0.02131	0.00000
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	33	33	5	15.15152	2.27273	0.20455	0.07873	0.93182	0.02841	0.02934	0.13636	0.11364	0.05868	0.86364	0.11364	0.05868	0.07197	0.03030	0.03030	0.92803	0.03030	0.03030	0.09596	0.05387	0.04040	-0.06061	0.02746	0.07873
glutinosus_SG_Fresh	glutinosus	SG	Fresh	0	33	33	5	15.15152	2.00000	0.00000	0.00000	0.95455	0.01349	0.02022	0.09091	0.05398	0.04044	0.90909	0.05398	0.04044	0.06061	0.02160	0.02559	0.93939	0.02160	0.02559	0.08081	0.03840	0.03411	-0.01515	0.00758	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	33	33	5	15.15152	1.84848	0.13258	0.06338	0.93939	0.02356	0.02672	0.12121	0.09422	0.05343	0.87879	0.09422	0.05343	0.06818	0.02743	0.02883	0.93182	0.02743	0.02883	0.09091	0.04877	0.03844	-0.04545	0.02131	0.06338
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	33	33	1	3.03030	1.18182	0.15341	0.06818	0.98485	0.00758	0.01515	0.03030	0.03030	0.03030	0.96970	0.03030	0.03030	0.01515	0.00758	0.01515	0.98485	0.00758	0.01515	0.03030	0.03030	0.03030	0.00000	0.00000	0.06818
glutinosus_SG_FFS	glutinosus	SG	FFS	0	20	20	3	15.00000	1.80000	0.58947	0.17168	0.95000	0.01711	0.02924	0.10000	0.06842	0.05849	0.90000	0.06842	0.05849	0.06250	0.02385	0.03453	0.93750	0.02385	0.03453	0.08333	0.04240	0.04604	-0.02500	0.01250	0.17168
welleri_IGG_FFS	welleri	IGG	FFS	7	33	33	5	15.15152	5.42424	0.56439	0.13078	0.97500	0.00370	0.01059	0.01970	0.00655	0.01409	0.98030	0.00655	0.01409	0.04158	0.01015	0.01753	0.95842	0.01015	0.01753	0.04590	0.01234	0.01934	0.08712	0.08641	0.13078
cinereus_IGG_FFS	cinereus	IGG	FFS	1	26	26	2	7.69231	1.76923	0.18462	0.08427	0.98077	0.00462	0.01332	0.03846	0.01846	0.02665	0.96154	0.01846	0.02665	0.02885	0.01038	0.01999	0.97115	0.01038	0.01999	0.03846	0.01846	0.02665	0.00000	0.00000	0.08427
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	32	32	1	3.12500	2.31250	0.47984	0.12245	0.98958	0.00347	0.01042	0.02083	0.01389	0.02083	0.97917	0.01389	0.02083	0.01389	0.00617	0.01389	0.98611	0.00617	0.01389	0.01667	0.00889	0.01667	-0.00781	0.00195	0.12245
cinereus_SG_FFS	cinereus	SG	FFS	0	32	32	0	0.00000	3.53125	5.28931	0.40656	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.40656
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	32	32	1	3.12500	3.21875	0.56351	0.13270	0.98438	0.00781	0.01562	0.03125	0.03125	0.03125	0.96875	0.03125	0.03125	0.01562	0.00781	0.01562	0.98438	0.00781	0.01562	0.01875	0.01125	0.01875	-0.02083	0.01389	0.13270
montanus_SG_Fresh	montanus	SG	Fresh	1	33	33	5	15.15152	5.96970	0.03030	0.03030	0.95960	0.01394	0.02055	0.07071	0.04346	0.03629	0.92929	0.04346	0.03629	0.05051	0.01842	0.02363	0.94949	0.01842	0.02363	0.05510	0.02192	0.02577	-0.03025	0.02240	0.03030
yonahlossee_SG_FFS	yonahlossee	SG	FFS	0	33	33	3	9.09091	1.18182	0.15341	0.06818	0.95455	0.02131	0.02541	0.09091	0.08523	0.05082	0.90909	0.08523	0.05082	0.04545	0.02131	0.02541	0.95455	0.02131	0.02541	0.09091	0.08523	0.05082	0.00000	0.00000	0.06818
montanus_IGG_Fresh	montanus	IGG	Fresh	0	33	33	3	9.09091	2.45455	0.75568	0.15133	0.97222	0.00810	0.01567	0.05556	0.03241	0.03134	0.94444	0.03241	0.03134	0.03830	0.01523	0.02148	0.96170	0.01523	0.02148	0.04747	0.02327	0.02655	-0.01515	0.00367	0.15133
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	0	33	33	5	15.15152	4.48485	1.32008	0.20001	0.93687	0.02562	0.02786	0.12626	0.10248	0.05573	0.87374	0.10248	0.05573	0.06860	0.02838	0.02933	0.93140	0.02838	0.02933	0.07576	0.03423	0.03221	-0.09307	0.06637	0.20001
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	0	33	33	5	15.15152	4.06061	0.24621	0.08638	0.95076	0.01557	0.02172	0.09848	0.06226	0.04344	0.90152	0.06226	0.04344	0.06345	0.02481	0.02742	0.93655	0.02481	0.02742	0.07251	0.03240	0.03134	-0.04848	0.01758	0.08638
glutinosus_SG_Blood	glutinosus	SG	Blood	0	33	33	6	18.18182	4.96970	0.34280	0.10192	0.95606	0.01184	0.01894	0.08788	0.04735	0.03788	0.91212	0.04735	0.03788	0.06106	0.02017	0.02473	0.93894	0.02017	0.02473	0.06762	0.02474	0.02738	-0.04082	0.01594	0.10192
montanus_SG_FFS	montanus	SG	FFS	0	30	30	1	3.33333	1.96667	0.86092	0.16940	0.98333	0.00833	0.01667	0.03333	0.03333	0.03333	0.96667	0.03333	0.03333	0.01667	0.00833	0.01667	0.98333	0.00833	0.01667	0.03333	0.03333	0.03333	0.00000	0.00000	0.16940
montanus_IGG_FFS	montanus	IGG	FFS	0	30	30	3	10.00000	1.93333	0.96092	0.17897	0.95833	0.01760	0.02422	0.05000	0.04052	0.03675	0.95000	0.04052	0.03675	0.04583	0.01992	0.02577	0.95417	0.01992	0.02577	0.06111	0.03541	0.03436	0.01667	0.04282	0.17897
cinereus_IGG_Blood	cinereus	IGG	Blood	1	28	28	4	14.28571	2.71429	0.21164	0.08694	0.96429	0.00897	0.01789	0.04762	0.02234	0.02825	0.95238	0.02234	0.02825	0.05159	0.01759	0.02506	0.94841	0.01759	0.02506	0.06190	0.02533	0.03008	0.02679	0.03861	0.08694
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	33	33	4	12.12121	2.00000	0.00000	0.00000	0.94697	0.02249	0.02611	0.10606	0.08996	0.05221	0.89394	0.08996	0.05221	0.05682	0.02450	0.02725	0.94318	0.02450	0.02725	0.07576	0.04356	0.03633	-0.04545	0.02131	0.00000
