Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
cinereus_IGG_Blood	cinereus	IGG	Blood	338	26409	26176	3241	12.27233	2.72403	0.28434	0.00328	0.96407	0.01123	0.00065	0.06356	0.03774	0.00120	0.93644	0.03774	0.00120	0.04683	0.01671	0.00080	0.95317	0.01671	0.00080	0.05799	0.02618	0.00100	-0.00947	0.01654	0.00328
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	8	26845	26590	2463	9.17489	1.34669	0.22651	0.00290	0.96247	0.01527	0.00075	0.07409	0.06026	0.00150	0.92591	0.06026	0.00150	0.04170	0.01755	0.00081	0.95830	0.01755	0.00081	0.06922	0.05220	0.00139	-0.00730	0.00505	0.00290
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	16	26846	26660	2711	10.09834	1.99881	0.00119	0.00021	0.95876	0.01660	0.00079	0.08098	0.06517	0.00156	0.91902	0.06517	0.00156	0.04586	0.01909	0.00084	0.95414	0.01909	0.00084	0.06115	0.03394	0.00112	-0.02974	0.01622	0.00021
glutinosus_SG_Fresh	glutinosus	SG	Fresh	26	26840	26654	4278	15.93890	1.99881	0.00119	0.00021	0.94102	0.02083	0.00088	0.11118	0.07810	0.00171	0.88882	0.07810	0.00171	0.06934	0.02598	0.00098	0.93066	0.02598	0.00098	0.09254	0.04631	0.00131	-0.02796	0.02337	0.00021
yonahlossee_SG_Blood	yonahlossee	SG	Blood	17	26796	26613	2907	10.84863	2.87584	0.13211	0.00222	0.96253	0.01349	0.00071	0.07062	0.04994	0.00137	0.92938	0.04994	0.00137	0.04515	0.01765	0.00081	0.95485	0.01765	0.00081	0.05470	0.02603	0.00099	-0.02719	0.01989	0.00222
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	2	12138	12076	1105	9.10364	1.29923	0.20971	0.00416	0.96365	0.01456	0.00110	0.06743	0.05372	0.00210	0.93257	0.05372	0.00210	0.04094	0.01707	0.00119	0.95906	0.01707	0.00119	0.06760	0.05046	0.00204	0.00025	0.00779	0.00416
glutinosus_SG_FFS	glutinosus	SG	FFS	11	20672	20549	2800	13.54489	3.15277	3.43997	0.01290	0.96178	0.01214	0.00077	0.06287	0.03727	0.00134	0.93713	0.03727	0.00134	0.04925	0.01739	0.00092	0.95075	0.01739	0.00092	0.06292	0.03172	0.00124	-0.00023	0.01952	0.01290
welleri_IGG_FFS	welleri	IGG	FFS	4545	26237	26065	3687	14.05267	5.68788	1.00644	0.00619	0.96267	0.01235	0.00069	0.07129	0.04634	0.00133	0.92871	0.04634	0.00133	0.04717	0.01652	0.00079	0.95283	0.01652	0.00079	0.05237	0.02057	0.00089	-0.03564	0.02693	0.00619
cinereus_IGG_FFS	cinereus	IGG	FFS	256	25828	25665	4360	16.88090	6.26223	2.03589	0.00888	0.96145	0.01131	0.00066	0.07060	0.03934	0.00123	0.92940	0.03934	0.00123	0.05151	0.01654	0.00080	0.94849	0.01654	0.00080	0.05704	0.02085	0.00090	-0.02647	0.02268	0.00888
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	72	26431	26261	2764	10.45742	2.61836	0.33589	0.00356	0.96553	0.01201	0.00067	0.06433	0.04379	0.00129	0.93567	0.04379	0.00129	0.04256	0.01635	0.00079	0.95744	0.01635	0.00079	0.05277	0.02554	0.00098	-0.01952	0.01614	0.00356
cinereus_SG_FFS	cinereus	SG	FFS	259	22068	21964	1551	7.02828	1.39487	0.23896	0.00329	0.97008	0.01276	0.00076	0.05880	0.05012	0.00151	0.94120	0.05012	0.00151	0.03253	0.01423	0.00080	0.96747	0.01423	0.00080	0.05438	0.04257	0.00139	-0.00662	0.00483	0.00329
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	45	25485	25313	2488	9.76261	2.48005	0.54195	0.00461	0.96627	0.01240	0.00070	0.06532	0.04759	0.00137	0.93468	0.04759	0.00137	0.04037	0.01587	0.00079	0.95963	0.01587	0.00079	0.05268	0.02863	0.00106	-0.02124	0.01415	0.00461
montanus_SG_Fresh	montanus	SG	Fresh	222	26845	26659	4177	15.55969	6.97005	0.04731	0.00133	0.95627	0.01474	0.00074	0.08171	0.05343	0.00141	0.91829	0.05343	0.00141	0.05416	0.01942	0.00085	0.94584	0.01942	0.00085	0.05839	0.02258	0.00092	-0.04511	0.03401	0.00133
yonahlossee_SG_FFS	yonahlossee	SG	FFS	8	26825	26639	2117	7.89189	1.52242	0.74108	0.00526	0.96623	0.01449	0.00073	0.06605	0.05664	0.00145	0.93395	0.05664	0.00145	0.03628	0.01580	0.00077	0.96372	0.01580	0.00077	0.06423	0.05327	0.00141	-0.00300	0.00358	0.00526
montanus_IGG_Fresh	montanus	IGG	Fresh	69	26842	26656	3222	12.00358	2.94699	0.05408	0.00142	0.95827	0.01497	0.00075	0.07831	0.05515	0.00143	0.92169	0.05515	0.00143	0.05004	0.01936	0.00085	0.94996	0.01936	0.00085	0.06031	0.02816	0.00102	-0.03059	0.02293	0.00142
yonahlossee_IGG_FFS	yonahlossee	IGG	FFS	15	26134	25958	1967	7.52659	1.33554	0.22296	0.00292	0.96630	0.01473	0.00075	0.06702	0.05860	0.00150	0.93298	0.05860	0.00150	0.03567	0.01582	0.00078	0.96433	0.01582	0.00078	0.06384	0.05347	0.00143	-0.00476	0.00293	0.00292
yonahlossee_IGG_Blood	yonahlossee	IGG	Blood	41	26846	26660	3363	12.52701	3.58389	0.38400	0.00378	0.96076	0.01318	0.00070	0.07383	0.04836	0.00134	0.92617	0.04836	0.00134	0.04905	0.01827	0.00083	0.95095	0.01827	0.00083	0.05676	0.02450	0.00096	-0.03079	0.02194	0.00378
glutinosus_SG_Blood	glutinosus	SG	Blood	109	26842	26656	5998	22.34558	5.47534	0.91644	0.00584	0.94433	0.01508	0.00075	0.09068	0.04263	0.00126	0.90932	0.04263	0.00126	0.07498	0.02332	0.00093	0.92502	0.02332	0.00093	0.08258	0.02830	0.00103	-0.01526	0.02964	0.00584
montanus_SG_FFS	montanus	SG	FFS	11	22637	22490	2280	10.07201	2.88749	1.86510	0.00908	0.96831	0.01103	0.00070	0.05787	0.03917	0.00132	0.94213	0.03917	0.00132	0.03931	0.01499	0.00081	0.96069	0.01499	0.00081	0.05038	0.02678	0.00109	-0.01350	0.01465	0.00908
montanus_IGG_FFS	montanus	IGG	FFS	36	25424	25252	2871	11.29248	2.74697	0.83402	0.00573	0.96269	0.01312	0.00072	0.06901	0.04777	0.00137	0.93099	0.04777	0.00137	0.04560	0.01740	0.00083	0.95440	0.01740	0.00083	0.05883	0.03098	0.00110	-0.01745	0.01779	0.00573
cinereus_IGG_Blood	cinereus	IGG	Blood	180	26343	26174	2885	10.95168	2.39521	0.36036	0.00370	0.96582	0.01125	0.00065	0.06060	0.03824	0.00120	0.93940	0.03824	0.00120	0.04352	0.01616	0.00078	0.95648	0.01616	0.00078	0.05611	0.02771	0.00103	-0.00731	0.01474	0.00370
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	8	26845	26659	2844	10.59415	1.99858	0.00141	0.00023	0.95558	0.01810	0.00082	0.08646	0.07044	0.00162	0.91354	0.07044	0.00162	0.04870	0.02037	0.00087	0.95130	0.02037	0.00087	0.06493	0.03622	0.00116	-0.03230	0.01868	0.00023
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	18	26846	26754	3384	12.60523	5.15183	0.38984	0.00381	0.95933	0.01429	0.00073	0.07714	0.05316	0.00141	0.92286	0.05316	0.00141	0.04945	0.01887	0.00084	0.95055	0.01887	0.00084	0.05463	0.02303	0.00093	-0.04237	0.02969	0.00381
glutinosus_SG_Fresh	glutinosus	SG	Fresh	57	26840	26748	4278	15.93890	1.99881	0.00119	0.00021	0.94102	0.02083	0.00088	0.11118	0.07810	0.00171	0.88882	0.07810	0.00171	0.06934	0.02598	0.00098	0.93066	0.02598	0.00098	0.09254	0.04631	0.00131	-0.02796	0.02337	0.00021
yonahlossee_SG_Blood	yonahlossee	SG	Blood	8	26796	26704	2907	10.84863	2.87584	0.13211	0.00222	0.96253	0.01349	0.00071	0.07062	0.04994	0.00137	0.92938	0.04994	0.00137	0.04515	0.01765	0.00081	0.95485	0.01765	0.00081	0.05470	0.02603	0.00099	-0.02719	0.01989	0.00222
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	30	26831	26739	2119	7.89758	1.29798	0.20919	0.00279	0.96530	0.01495	0.00075	0.06906	0.05951	0.00149	0.93094	0.05951	0.00149	0.03709	0.01627	0.00078	0.96291	0.01627	0.00078	0.06198	0.04841	0.00134	-0.01062	0.00570	0.00279
glutinosus_SG_FFS	glutinosus	SG	FFS	24	21150	21101	2908	13.74941	3.47532	4.46899	0.01454	0.96244	0.01168	0.00074	0.06042	0.03458	0.00128	0.93958	0.03458	0.00128	0.04895	0.01707	0.00090	0.95105	0.01707	0.00090	0.06148	0.03005	0.00119	0.00217	0.02021	0.01454
welleri_IGG_FFS	welleri	IGG	FFS	4515	26237	26154	3436	13.09601	4.75996	0.67313	0.00507	0.96263	0.01269	0.00070	0.07166	0.04812	0.00135	0.92834	0.04812	0.00135	0.04656	0.01672	0.00080	0.95344	0.01672	0.00080	0.05286	0.02189	0.00091	-0.03449	0.02614	0.00507
cinereus_IGG_FFS	cinereus	IGG	FFS	157	25639	25561	3531	13.77199	3.67471	0.52684	0.00453	0.96165	0.01216	0.00069	0.07175	0.04398	0.00131	0.92825	0.04398	0.00131	0.04945	0.01717	0.00082	0.95055	0.01717	0.00082	0.05872	0.02512	0.00099	-0.02364	0.01905	0.00453
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	29	25768	25690	2284	8.86371	1.69617	0.21152	0.00287	0.96683	0.01270	0.00070	0.06304	0.04792	0.00136	0.93696	0.04792	0.00136	0.03874	0.01578	0.00078	0.96126	0.01578	0.00078	0.05588	0.03463	0.00116	-0.01075	0.01021	0.00287
cinereus_SG_FFS	cinereus	SG	FFS	482	25717	25635	3248	12.62978	5.38659	5.16326	0.01417	0.96660	0.01076	0.00065	0.06121	0.03768	0.00121	0.93879	0.03768	0.00121	0.04305	0.01526	0.00077	0.95695	0.01526	0.00077	0.04941	0.02090	0.00090	-0.02260	0.01964	0.01417
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	37	25270	25185	2205	8.72576	1.78947	0.16621	0.00256	0.96589	0.01351	0.00073	0.06700	0.05299	0.00145	0.93300	0.05299	0.00145	0.03887	0.01614	0.00080	0.96113	0.01614	0.00080	0.05584	0.03495	0.00118	-0.01674	0.00993	0.00256
