Population	Species	Locality	Replicate	Private	Sites	Variant_Sites	Polymorphic_Sites	%Polymorphic_Loci	Num_Indv	Var_N	StdErr_N	P	Var_P	StdErr_P	Obs_Het	Var_OHe	StdErr_OHe	Obs_Hom	Var_OHo	StdErr_OHo	Exp_Het	Var_EHe	StdErr_EHe	Exp_Hom	Var_EHo	StdErr_EHo	Pi	Var_Pi	StdErr_Pi	Fis	Var_Fis	StdErr_Fis
yonahlossee_SG_Fresh	yonahlossee	SG	Fresh	0	308	303	65	21.10390	1.43506	0.24658	0.02829	0.91558	0.02990	0.00985	0.16883	0.11961	0.01971	0.83117	0.11961	0.01971	0.09497	0.03462	0.01060	0.90503	0.03462	0.01060	0.15584	0.10213	0.01821	-0.01948	0.00939	0.02829
yonahlossee_IGG_Fresh	yonahlossee	IGG	Fresh	0	308	307	81	26.29870	5.41558	0.27624	0.02995	0.91531	0.02572	0.00914	0.16483	0.09885	0.01791	0.83517	0.09885	0.01791	0.10376	0.03425	0.01055	0.89624	0.03425	0.01055	0.11418	0.04155	0.01161	-0.09595	0.05398	0.02995
glutinosus_SG_Fresh	glutinosus	SG	Fresh	1	308	307	85	27.59740	2.00000	0.00000	0.00000	0.90097	0.03006	0.00988	0.18506	0.11222	0.01909	0.81494	0.11222	0.01909	0.11851	0.03803	0.01111	0.88149	0.03803	0.01111	0.15801	0.06760	0.01482	-0.04058	0.03825	0.00000
yonahlossee_SG_Blood	yonahlossee	SG	Blood	0	308	307	74	24.02597	2.87013	0.13292	0.02077	0.92073	0.02403	0.00883	0.15639	0.09390	0.01746	0.84361	0.09390	0.01746	0.09808	0.03252	0.01028	0.90192	0.03252	0.01028	0.11807	0.04717	0.01238	-0.06620	0.03172	0.02077
cylindraceus_IGG_Blood	cylindraceus	IGG	Blood	0	308	307	46	14.93506	1.40909	0.24252	0.02806	0.93344	0.02691	0.00935	0.13312	0.10763	0.01869	0.86688	0.10763	0.01869	0.07062	0.02889	0.00969	0.92938	0.02889	0.00969	0.11688	0.08456	0.01657	-0.02435	0.01162	0.02806
glutinosus_SG_FFS	glutinosus	SG	FFS	1	171	170	19	11.11111	2.22807	1.88297	0.10494	0.96326	0.01314	0.00877	0.06764	0.04752	0.01667	0.93236	0.04752	0.01667	0.04466	0.01737	0.01008	0.95534	0.01737	0.01008	0.05721	0.03115	0.01350	-0.02068	0.02084	0.10494
welleri_IGG_FFS	welleri	IGG	FFS	40	284	283	45	15.84507	2.69014	0.42662	0.03876	0.93809	0.02302	0.00900	0.09566	0.06375	0.01498	0.90434	0.06375	0.01498	0.07028	0.02732	0.00981	0.92972	0.02732	0.00981	0.08650	0.04204	0.01217	-0.01516	0.03553	0.03876
cinereus_IGG_FFS	cinereus	IGG	FFS	0	246	245	43	17.47967	1.78862	0.16738	0.02608	0.93293	0.02405	0.00989	0.13415	0.09622	0.01978	0.86585	0.09622	0.01978	0.07724	0.02896	0.01085	0.92276	0.02896	0.01085	0.11111	0.06334	0.01605	-0.03455	0.01615	0.02608
cylindraceus_IGG_Fresh	cylindraceus	IGG	Fresh	0	301	300	38	12.62458	1.77409	0.17546	0.02414	0.95432	0.01645	0.00739	0.08804	0.06306	0.01447	0.91196	0.06306	0.01447	0.05440	0.02104	0.00836	0.94560	0.02104	0.00836	0.07364	0.03910	0.01140	-0.02159	0.01537	0.02414
cinereus_SG_FFS	cinereus	SG	FFS	5	284	283	46	16.19718	4.66901	6.37063	0.14977	0.95634	0.01244	0.00662	0.08732	0.04978	0.01324	0.91268	0.04978	0.01324	0.05870	0.01985	0.00836	0.94130	0.01985	0.00836	0.06982	0.02847	0.01001	-0.03377	0.01709	0.14977
cylindraceus_IGG_FFS	cylindraceus	IGG	FFS	0	279	278	36	12.90323	1.48746	0.25074	0.02998	0.94892	0.01964	0.00839	0.09857	0.07568	0.01647	0.90143	0.07568	0.01647	0.05780	0.02312	0.00910	0.94220	0.02312	0.00910	0.08901	0.05910	0.01455	-0.01434	0.01238	0.02998
